Employee_ID,title_clean,cluster,Cluster_Label,Individual_Skills,Skills_String,Skills_Count,Similar_Employee_1,Similar_Employee_1_Score,Similar_Employee_2,Similar_Employee_2_Score,Similar_Employee_3,Similar_Employee_3_Score
EMP_0520,IT Business Systems Analyst Intern,0,Applications & Business Systems Analysis,"['Excel', 'Data Analysis', 'IT/Business Systems']","Excel, Data Analysis, IT/Business Systems",3,EMP_0544,1,EMP_0516,0.997600019,EMP_0535,0.991100013
EMP_0521,Global IT Service Desk Lead,22,IT Service Desk & End-User Support,"['ITSM/Service Desk', 'Engineering/Maintenance', 'Supply Chain', 'Project Management']","ITSM/Service Desk, Engineering/Maintenance, Supply Chain, Project Management",4,EMP_0539,0.985499978,EMP_0519,0.985400021,EMP_0497,0.966199994
EMP_0522,IT Service Desk Analyst,22,IT Service Desk & End-User Support,['ITSM/Service Desk'],ITSM/Service Desk,1,EMP_0545,0.994599998,EMP_0459,0.983200014,EMP_0499,0.980499983
EMP_0523,"IT Business Relationship Manager,",19,Enterprise IT / Technology Services,"['ITSM/Service Desk', 'Supply Chain', 'Finance/Reporting', 'Project Management']","ITSM/Service Desk, Supply Chain, Finance/Reporting, Project Management",4,EMP_0509,0.981299996,EMP_0543,0.970700026,EMP_0556,0.966400027
EMP_0524,"PD Manager, Cybersecurity",19,Enterprise IT / Technology Services,"['ITSM/Service Desk', 'Engineering/Maintenance', 'Audit/SOX']","ITSM/Service Desk, Engineering/Maintenance, Audit/SOX",3,EMP_0453,0.968999982,EMP_0489,0.951099992,EMP_0465,0.941999972
EMP_0525,PD Functional Analyst,0,Applications & Business Systems Analysis,"['ITSM/Service Desk', 'Project Management', 'IT/Business Systems']","ITSM/Service Desk, Project Management, IT/Business Systems",3,EMP_0531,0.998600006,EMP_0528,0.987600029,EMP_0526,0.974699974
EMP_0526,PD Intermediate Functional Analyst,0,Applications & Business Systems Analysis,"['ITSM/Service Desk', 'Project Management']","ITSM/Service Desk, Project Management",2,EMP_0531,0.976400018,EMP_0525,0.974699974,EMP_0528,0.971400023
EMP_0527,PD Senior Functional Analyst,0,Applications & Business Systems Analysis,"['ITSM/Service Desk', 'Engineering/Maintenance', 'Project Management']","ITSM/Service Desk, Engineering/Maintenance, Project Management",3,EMP_0534,0.99970001,EMP_0531,0.970200002,EMP_0525,0.967700005
EMP_0528,PD Associate Functional Analyst,0,Applications & Business Systems Analysis,"['ITSM/Service Desk', 'Project Management']","ITSM/Service Desk, Project Management",2,EMP_0525,0.987600029,EMP_0531,0.986100018,EMP_0526,0.971400023
EMP_0529,PD Business Systems Analyst Lead,0,Applications & Business Systems Analysis,"['Oracle/ERP', 'Project Management', 'IT/Business Systems']","Oracle/ERP, Project Management, IT/Business Systems",3,EMP_0456,0.998899996,EMP_0475,0.946399987,EMP_0458,0.941399992
EMP_0530,"PD Director, IT Site Operations",19,Enterprise IT / Technology Services,"['Oracle/ERP', 'Project Management']","Oracle/ERP, Project Management",2,EMP_0082,0.974600017,EMP_0477,0.885599971,EMP_0460,0.88380003
EMP_0531,PD Functional Analyst,0,Applications & Business Systems Analysis,"['ITSM/Service Desk', 'Project Management', 'IT/Business Systems']","ITSM/Service Desk, Project Management, IT/Business Systems",3,EMP_0525,0.998600006,EMP_0528,0.986100018,EMP_0526,0.976400018
EMP_0532,"PD IT Business Relationship Manager, Corporate Services",19,Enterprise IT / Technology Services,"['Excel', 'Oracle/ERP', 'ITSM/Service Desk', 'Supply Chain', 'Audit/SOX', 'ESG/Sustainability', 'Communications/PR', 'Project Management', 'IT/Business Systems']","Excel, Oracle/ERP, ITSM/Service Desk, Supply Chain, Audit/SOX, ESG/Sustainability, Communications/PR, Project Management, IT/Business Systems",9,EMP_0500,0.929799974,EMP_0495,0.927600026,EMP_0472,0.92019999
EMP_0533,PD Manager AI,19,Enterprise IT / Technology Services,"['Python', 'Project Management']","Python, Project Management",2,EMP_0451,0.931500018,EMP_0476,0.920899987,EMP_0479,0.920599997
EMP_0534,PD Senior Functional Analyst,0,Applications & Business Systems Analysis,"['ITSM/Service Desk', 'Engineering/Maintenance', 'Project Management']","ITSM/Service Desk, Engineering/Maintenance, Project Management",3,EMP_0527,0.99970001,EMP_0531,0.969900012,EMP_0525,0.967499971
EMP_0535,IT Systems Analyst Intern,0,Applications & Business Systems Analysis,"['Excel', 'ITSM/Service Desk', 'Data Analysis', 'IT/Business Systems']","Excel, ITSM/Service Desk, Data Analysis, IT/Business Systems",4,EMP_0544,0.99119997,EMP_0520,0.991100013,EMP_0516,0.989000022
EMP_0536,PD IT Administrative Assistant,3,Corporate Admin Support (Office Coordination),"['Excel', 'Audit/SOX', 'Tax/Transfer Pricing', 'Admin/EA']","Excel, Audit/SOX, Tax/Transfer Pricing, Admin/EA",4,EMP_0548,0.987699986,EMP_0480,0.933099985,EMP_0468,0.933099985
EMP_0537,PD IT Business Office Analyst,3,Corporate Admin Support (Office Coordination),"['Supply Chain', 'Audit/SOX', 'Tax/Transfer Pricing', 'Admin/EA']","Supply Chain, Audit/SOX, Tax/Transfer Pricing, Admin/EA",4,EMP_0480,0.934199989,EMP_0468,0.934199989,EMP_0460,0.893700004
EMP_0538,PD IT Analyst Projects,0,Applications & Business Systems Analysis,"['Excel', 'Data Analysis']","Excel, Data Analysis",2,EMP_0516,0.953499973,EMP_0520,0.950100005,EMP_0544,0.949999988
EMP_0539,PD Global Service Desk Manager,22,IT Service Desk & End-User Support,"['ITSM/Service Desk', 'Engineering/Maintenance', 'Supply Chain', 'Project Management']","ITSM/Service Desk, Engineering/Maintenance, Supply Chain, Project Management",4,EMP_0519,0.990199983,EMP_0521,0.985499978,EMP_0497,0.939100027
EMP_0540,"PD Senior IT Analyst, Beaumont",22,IT Service Desk & End-User Support,"['Oracle/ERP', 'ITSM/Service Desk', 'Engineering/Maintenance', 'Supply Chain', 'Audit/SOX']","Oracle/ERP, ITSM/Service Desk, Engineering/Maintenance, Supply Chain, Audit/SOX",5,EMP_0502,0.944400012,EMP_0559,0.924399972,EMP_0501,0.912699997
EMP_0541,PD AI Analyst,0,Applications & Business Systems Analysis,"['Oracle/ERP', 'Data Analysis', 'Project Management', 'IT/Business Systems']","Oracle/ERP, Data Analysis, Project Management, IT/Business Systems",4,EMP_0510,0.968200028,EMP_0434,0.9551,EMP_0475,0.950200021
EMP_0542,PD AI Developer,0,Applications & Business Systems Analysis,"['Python', 'Engineering/Maintenance']","Python, Engineering/Maintenance",2,EMP_0136,0.935299993,EMP_0533,0.888199985,EMP_0485,0.887799978
EMP_0543,"PD IT Business Relationship Manager,",19,Enterprise IT / Technology Services,"['ITSM/Service Desk', 'Supply Chain', 'Finance/Reporting', 'Project Management']","ITSM/Service Desk, Supply Chain, Finance/Reporting, Project Management",4,EMP_0523,0.970700026,EMP_0509,0.953400016,EMP_0546,0.952499986
EMP_0544,PD IT Business Systems Analyst Intern,0,Applications & Business Systems Analysis,"['Excel', 'Data Analysis', 'IT/Business Systems']","Excel, Data Analysis, IT/Business Systems",3,EMP_0520,1,EMP_0516,0.997600019,EMP_0535,0.99119997
EMP_0545,PD IT Service Desk Analyst,22,IT Service Desk & End-User Support,['ITSM/Service Desk'],ITSM/Service Desk,1,EMP_0522,0.994599998,EMP_0459,0.982299984,EMP_0499,0.979300022
EMP_0546,"PD Global IT Project Manager & IT Business Relationship Manager,",19,Enterprise IT / Technology Services,"['Finance/Reporting', 'Project Management']","Finance/Reporting, Project Management",2,EMP_0515,0.955600023,EMP_0543,0.952499986,EMP_0513,0.936100006
EMP_0547,PD IT Analyst M&L China Region,22,IT Service Desk & End-User Support,"['ITSM/Service Desk', 'Engineering/Maintenance', 'Audit/SOX']","ITSM/Service Desk, Engineering/Maintenance, Audit/SOX",3,EMP_0559,0.951499999,EMP_0502,0.937600017,EMP_0522,0.933399975
EMP_0548,PD Executive Assistant Global IT,3,Corporate Admin Support (Office Coordination),"['Excel', 'Audit/SOX', 'Tax/Transfer Pricing', 'Admin/EA']","Excel, Audit/SOX, Tax/Transfer Pricing, Admin/EA",4,EMP_0536,0.987699986,EMP_0165,0.943199992,EMP_0220,0.924600005
EMP_0549,Dallas PD Senior Business Systems Analyst Updated,4,IT Applications Support,['IT/Business Systems'],IT/Business Systems,1,EMP_0424,0.910099983,EMP_0422,0.899800003,EMP_0428,0.899800003
EMP_0550,IT Business Relationship Lead,4,IT Applications Support,[],None,0,EMP_0551,0.974399984,EMP_0555,0.974399984,EMP_0553,0.967400014
EMP_0551,Regional IT Business Relationship Manager BRM,4,IT Applications Support,[],None,0,EMP_0555,1,EMP_0550,0.974399984,EMP_0553,0.941100001
EMP_0552,PD IT Business Relationship Manager,19,Enterprise IT / Technology Services,"['ITSM/Service Desk', 'Engineering/Maintenance', 'Project Management']","ITSM/Service Desk, Engineering/Maintenance, Project Management",3,EMP_0557,0.955900013,EMP_0508,0.931900024,EMP_0554,0.929400027
EMP_0553,IT Business Office Lead,4,IT Applications Support,[],None,0,EMP_0550,0.967400014,EMP_0555,0.941100001,EMP_0551,0.941100001
EMP_0554,PD IT Business Relationship Manager,19,Enterprise IT / Technology Services,"['ITSM/Service Desk', 'Engineering/Maintenance', 'Supply Chain', 'Finance/Reporting', 'Project Management']","ITSM/Service Desk, Engineering/Maintenance, Supply Chain, Finance/Reporting, Project Management",5,EMP_0557,0.969600022,EMP_0518,0.958999991,EMP_0517,0.957000017
EMP_0555,Regional IT Business Relationship Manager BRM,4,IT Applications Support,[],None,0,EMP_0551,1,EMP_0550,0.974399984,EMP_0553,0.941100001
EMP_0556,IT Business Relationship Lead PD MH,19,Enterprise IT / Technology Services,"['ITSM/Service Desk', 'Engineering/Maintenance', 'Supply Chain', 'Finance/Reporting', 'Project Management']","ITSM/Service Desk, Engineering/Maintenance, Supply Chain, Finance/Reporting, Project Management",5,EMP_0509,0.977400005,EMP_0523,0.966400027,EMP_0557,0.965600014
EMP_0557,"PD IT Business Relationship Manager,",19,Enterprise IT / Technology Services,"['ITSM/Service Desk', 'Engineering/Maintenance', 'Supply Chain', 'Project Management']","ITSM/Service Desk, Engineering/Maintenance, Supply Chain, Project Management",4,EMP_0554,0.969600022,EMP_0508,0.968100011,EMP_0509,0.967100024
EMP_0558,Senior Service Desk Analyst,22,IT Service Desk & End-User Support,"['ITSM/Service Desk', 'Safety/EHS']","ITSM/Service Desk, Safety/EHS",2,EMP_0502,0.922299981,EMP_0090,0.91839999,EMP_0522,0.910899997
EMP_0559,IT Analyst M&L,22,IT Service Desk & End-User Support,"['Oracle/ERP', 'ITSM/Service Desk', 'Engineering/Maintenance', 'Audit/SOX']","Oracle/ERP, ITSM/Service Desk, Engineering/Maintenance, Audit/SOX",4,EMP_0502,0.977999985,EMP_0501,0.968699992,EMP_0522,0.952899992
EMP_0560,GEHRPD IT Manager,19,Enterprise IT / Technology Services,"['ITSM/Service Desk', 'Engineering/Maintenance', 'HR/Payroll', 'Project Management']","ITSM/Service Desk, Engineering/Maintenance, HR/Payroll, Project Management",4,EMP_0554,0.928499997,EMP_0517,0.926100016,EMP_0557,0.923600018
EMP_0561,Paralegal,14,Executive & Legal Administrative Support,"['Excel', 'Admin/EA']","Excel, Admin/EA",2,EMP_0577,0.882799983,EMP_0575,0.871399999,EMP_0567,0.857599974
EMP_0562,Senior Counsel,13,Legal (Corporate Counsel / Transactions),['Project Management'],Project Management,1,EMP_0569,0.9903,EMP_0568,0.980499983,EMP_0574,0.969900012
EMP_0563,Senior Counsel GSR,13,Legal (Corporate Counsel / Transactions),[],None,0,EMP_0565,0.894200027,EMP_0566,0.89230001,EMP_0245,0.875400007
EMP_0564,Corporate Counsel,13,Legal (Corporate Counsel / Transactions),"['Tax/Transfer Pricing', 'Legal/Contracts', 'Project Management']","Tax/Transfer Pricing, Legal/Contracts, Project Management",3,EMP_0571,1,EMP_0573,0.986100018,EMP_0578,0.985899985
EMP_0565,General Counsel Corporate Secretary with communications,13,Legal (Corporate Counsel / Transactions),"['Engineering/Maintenance', 'Communications/PR']","Engineering/Maintenance, Communications/PR",2,EMP_0566,0.997200012,EMP_0570,0.904900014,EMP_0575,0.902999997
EMP_0566,General Counsel & Corporate Secretary,13,Legal (Corporate Counsel / Transactions),"['Engineering/Maintenance', 'Communications/PR']","Engineering/Maintenance, Communications/PR",2,EMP_0565,0.997200012,EMP_0570,0.909500003,EMP_0575,0.905799985
EMP_0567,Administrative Assistant Legal,14,Executive & Legal Administrative Support,"['Excel', 'Admin/EA']","Excel, Admin/EA",2,EMP_0572,0.931299984,EMP_0580,0.916199982,EMP_0581,0.894999981
EMP_0568,Senior Counsel,13,Legal (Corporate Counsel / Transactions),"['Tax/Transfer Pricing', 'Legal/Contracts', 'Project Management']","Tax/Transfer Pricing, Legal/Contracts, Project Management",3,EMP_0569,0.98210001,EMP_0574,0.981700003,EMP_0562,0.980499983
EMP_0569,Senior Counsel,13,Legal (Corporate Counsel / Transactions),"['Tax/Transfer Pricing', 'Legal/Contracts', 'Project Management']","Tax/Transfer Pricing, Legal/Contracts, Project Management",3,EMP_0562,0.9903,EMP_0568,0.98210001,EMP_0574,0.969200015
EMP_0570,Associate General Counsel,13,Legal (Corporate Counsel / Transactions),"['Tax/Transfer Pricing', 'Legal/Contracts', 'Communications/PR', 'Project Management']","Tax/Transfer Pricing, Legal/Contracts, Communications/PR, Project Management",4,EMP_0568,0.980300009,EMP_0573,0.9727,EMP_0578,0.970899999
EMP_0571,Corporate Counsel,13,Legal (Corporate Counsel / Transactions),"['Tax/Transfer Pricing', 'Legal/Contracts', 'Project Management']","Tax/Transfer Pricing, Legal/Contracts, Project Management",3,EMP_0564,1,EMP_0573,0.986100018,EMP_0576,0.985899985
EMP_0572,Executive Assistant Legal,14,Executive & Legal Administrative Support,"['Excel', 'Oracle/ERP', 'Legal/Contracts', 'Admin/EA']","Excel, Oracle/ERP, Legal/Contracts, Admin/EA",4,EMP_0580,0.984899998,EMP_0577,0.931500018,EMP_0567,0.931299984
EMP_0573,Corporate Counsel,13,Legal (Corporate Counsel / Transactions),"['Tax/Transfer Pricing', 'Legal/Contracts', 'Project Management']","Tax/Transfer Pricing, Legal/Contracts, Project Management",3,EMP_0576,0.99940002,EMP_0578,0.99940002,EMP_0574,0.988399982
EMP_0574,Senior Counsel,13,Legal (Corporate Counsel / Transactions),"['Tax/Transfer Pricing', 'Legal/Contracts', 'Communications/PR', 'Project Management']","Tax/Transfer Pricing, Legal/Contracts, Communications/PR, Project Management",4,EMP_0573,0.988399982,EMP_0576,0.988099992,EMP_0578,0.988099992
EMP_0575,Corporate Legal Assistant working copy,14,Executive & Legal Administrative Support,"['Tax/Transfer Pricing', 'HR/Payroll', 'Legal/Contracts']","Tax/Transfer Pricing, HR/Payroll, Legal/Contracts",3,EMP_0577,0.995599985,EMP_0580,0.930299997,EMP_0572,0.926999986
EMP_0576,Corporate Counsel,13,Legal (Corporate Counsel / Transactions),"['Tax/Transfer Pricing', 'Legal/Contracts', 'Project Management']","Tax/Transfer Pricing, Legal/Contracts, Project Management",3,EMP_0578,1,EMP_0573,0.99940002,EMP_0574,0.988099992
EMP_0577,Corporate Legal Assistant,14,Executive & Legal Administrative Support,"['Tax/Transfer Pricing', 'Legal/Contracts']","Tax/Transfer Pricing, Legal/Contracts",2,EMP_0575,0.995599985,EMP_0580,0.935699999,EMP_0572,0.931500018
EMP_0578,Corporate Counsel,13,Legal (Corporate Counsel / Transactions),"['Tax/Transfer Pricing', 'Legal/Contracts', 'Project Management']","Tax/Transfer Pricing, Legal/Contracts, Project Management",3,EMP_0576,1,EMP_0573,0.99940002,EMP_0574,0.988099992
EMP_0579,Director Sustainability and Associate General Counsel,13,Legal (Corporate Counsel / Transactions),"['Safety/EHS', 'ESG/Sustainability']","Safety/EHS, ESG/Sustainability",2,EMP_0622,0.99879998,EMP_0619,0.9375,EMP_0617,0.934000015
EMP_0580,Executive Assistant Legal,14,Executive & Legal Administrative Support,"['Excel', 'Oracle/ERP', 'ESG/Sustainability', 'Admin/EA']","Excel, Oracle/ERP, ESG/Sustainability, Admin/EA",4,EMP_0572,0.984899998,EMP_0577,0.935699999,EMP_0575,0.930299997
EMP_0581,Corp Legal Assistant March Evaluated Sep,14,Executive & Legal Administrative Support,['Admin/EA'],Admin/EA,1,EMP_0567,0.894999981,EMP_0575,0.872300029,EMP_0577,0.872200012
EMP_0582,Executive Assistant SVP M & L,14,Executive & Legal Administrative Support,"['Excel', 'Tax/Transfer Pricing', 'HR/Payroll', 'Admin/EA']","Excel, Tax/Transfer Pricing, HR/Payroll, Admin/EA",4,EMP_0608,0.926299989,EMP_0385,0.923099995,EMP_0583,0.921599984
EMP_0583,Admin Assistant M&L and WFS,14,Executive & Legal Administrative Support,"['Excel', 'Admin/EA']","Excel, Admin/EA",2,EMP_0599,0.939400017,EMP_0608,0.922299981,EMP_0582,0.921599984
EMP_0584,"VP, M&L, Europe Job Description FINAL",20,Global Supply Chain Planning,"['Supply Chain', 'Tax/Transfer Pricing', 'HR/Payroll', 'ESG/Sustainability']","Supply Chain, Tax/Transfer Pricing, HR/Payroll, ESG/Sustainability",4,EMP_0586,0.939300001,EMP_0585,0.909799993,EMP_0594,0.908500016
EMP_0585,"SVP, Global Marketing & Logistics",20,Global Supply Chain Planning,['Supply Chain'],Supply Chain,1,EMP_0594,0.941600025,EMP_0586,0.913200021,EMP_0595,0.91170001
EMP_0586,"VP, M&L, Americas",20,Global Supply Chain Planning,"['Tax/Transfer Pricing', 'HR/Payroll']","Tax/Transfer Pricing, HR/Payroll",2,EMP_0584,0.939300001,EMP_0585,0.913200021,EMP_0594,0.905200005
EMP_0587,"Manager, M&L Business Systems",19,Enterprise IT / Technology Services,"['Oracle/ERP', 'Project Management', 'IT/Business Systems']","Oracle/ERP, Project Management, IT/Business Systems",3,EMP_0588,0.98180002,EMP_0589,0.967599988,EMP_0591,0.949899971
EMP_0588,"Manager, M&L Business Systems",19,Enterprise IT / Technology Services,"['Oracle/ERP', 'Project Management', 'IT/Business Systems']","Oracle/ERP, Project Management, IT/Business Systems",3,EMP_0589,0.988600016,EMP_0587,0.98180002,EMP_0591,0.961199999
EMP_0589,"Manager, M&L Business Systems",18,Oracle Finance Systems,"['Oracle/ERP', 'Project Management', 'IT/Business Systems']","Oracle/ERP, Project Management, IT/Business Systems",3,EMP_0588,0.988600016,EMP_0587,0.967599988,EMP_0591,0.961499989
EMP_0590,"Manager, Responsible Care, Global M&L",20,Global Supply Chain Planning,"['ITSM/Service Desk', 'Engineering/Maintenance', 'Safety/EHS', 'Supply Chain']","ITSM/Service Desk, Engineering/Maintenance, Safety/EHS, Supply Chain",4,EMP_0606,0.89139998,EMP_0607,0.885500014,EMP_0588,0.884199977
EMP_0591,"Senior Business Lead, M&L Systems",18,Oracle Finance Systems,"['Oracle/ERP', 'Supply Chain', 'Project Management', 'IT/Business Systems']","Oracle/ERP, Supply Chain, Project Management, IT/Business Systems",4,EMP_0592,0.996500015,EMP_0589,0.961499989,EMP_0588,0.961199999
EMP_0592,"Senior Business Lead, M&L Systems",18,Oracle Finance Systems,"['Oracle/ERP', 'Supply Chain', 'Project Management', 'IT/Business Systems']","Oracle/ERP, Supply Chain, Project Management, IT/Business Systems",4,EMP_0591,0.996500015,EMP_0589,0.960399985,EMP_0588,0.957400024
EMP_0593,Senior Global Market Analyst,20,Global Supply Chain Planning,['Communications/PR'],Communications/PR,1,EMP_0605,0.943400025,EMP_0604,0.930999994,EMP_0595,0.923600018
EMP_0594,"VP, Global Supply Chain & Market Planning",20,Global Supply Chain Planning,"['Excel', 'Engineering/Maintenance', 'Supply Chain']","Excel, Engineering/Maintenance, Supply Chain",3,EMP_0606,0.958899975,EMP_0595,0.950600028,EMP_0585,0.941600025
EMP_0595,Global Marketing Manager,20,Global Supply Chain Planning,"['Excel', 'Engineering/Maintenance', 'Supply Chain']","Excel, Engineering/Maintenance, Supply Chain",3,EMP_0594,0.950600028,EMP_0605,0.936800003,EMP_0607,0.935599983
EMP_0596,Global Supply Chain Analyst,20,Global Supply Chain Planning,"['Excel', 'Oracle/ERP', 'Supply Chain']","Excel, Oracle/ERP, Supply Chain",3,EMP_0604,0.97390002,EMP_0607,0.960500002,EMP_0597,0.959900022
EMP_0597,"Global Supply Chain Planner Manager, Global Supply Chain Planning",20,Global Supply Chain Planning,"['Excel', 'Engineering/Maintenance', 'Supply Chain', 'ESG/Sustainability']","Excel, Engineering/Maintenance, Supply Chain, ESG/Sustainability",4,EMP_0607,0.994599998,EMP_0602,0.982900023,EMP_0609,0.982900023
EMP_0598,"PD Manager, Supply Chain, Asia Pacific",20,Global Supply Chain Planning,"['Engineering/Maintenance', 'Supply Chain']","Engineering/Maintenance, Supply Chain",2,EMP_0600,0.946799994,EMP_0601,0.933899999,EMP_0594,0.918099999
EMP_0599,Administrative Assistant Global Supply Chain,14,Executive & Legal Administrative Support,"['Excel', 'Supply Chain', 'Finance/Reporting', 'Admin/EA']","Excel, Supply Chain, Finance/Reporting, Admin/EA",4,EMP_0608,0.971499979,EMP_0583,0.939400017,EMP_0135,0.93629998
EMP_0600,"Senior Supply & Planning Specialist, Asia Pacific",2,Customer Service & Logistics (Supply Chain Execution),"['Excel', 'Engineering/Maintenance', 'Supply Chain', 'Data Analysis']","Excel, Engineering/Maintenance, Supply Chain, Data Analysis",4,EMP_0601,0.977199972,EMP_0598,0.946799994,EMP_0603,0.915300012
EMP_0601,"Supply & Planning Specialist, Asia Pacific",2,Customer Service & Logistics (Supply Chain Execution),"['Excel', 'Engineering/Maintenance', 'Supply Chain', 'Communications/PR', 'Data Analysis']","Excel, Engineering/Maintenance, Supply Chain, Communications/PR, Data Analysis",5,EMP_0600,0.977199972,EMP_0598,0.933899999,EMP_0027,0.907700002
EMP_0602,Global Tactical Planner,20,Global Supply Chain Planning,"['Excel', 'Engineering/Maintenance', 'Supply Chain', 'ESG/Sustainability']","Excel, Engineering/Maintenance, Supply Chain, ESG/Sustainability",4,EMP_0609,0.999800026,EMP_0597,0.982900023,EMP_0607,0.979499996
EMP_0603,Global Tactical Planner Internal Tracked Changes,20,Global Supply Chain Planning,"['Engineering/Maintenance', 'Supply Chain']","Engineering/Maintenance, Supply Chain",2,EMP_0602,0.974699974,EMP_0609,0.974099994,EMP_0597,0.963199973
EMP_0604,Senior Global Supply Chain Analyst,20,Global Supply Chain Planning,"['Excel', 'Supply Chain', 'Data Analysis']","Excel, Supply Chain, Data Analysis",3,EMP_0596,0.97390002,EMP_0606,0.954900026,EMP_0058,0.947899997
EMP_0605,Senior Marketing Analyst Proposed Revisions,20,Global Supply Chain Planning,"['Excel', 'Supply Chain', 'Data Analysis']","Excel, Supply Chain, Data Analysis",3,EMP_0604,0.946200013,EMP_0593,0.943400025,EMP_0595,0.936800003
EMP_0606,"PD Director, Global Supply Chain",20,Global Supply Chain Planning,"['Engineering/Maintenance', 'Safety/EHS', 'Supply Chain']","Engineering/Maintenance, Safety/EHS, Supply Chain",3,EMP_0077,0.986299992,EMP_0607,0.96450001,EMP_0597,0.960600019
EMP_0607,"Manager, Global Supply Chain Planning",20,Global Supply Chain Planning,"['Excel', 'Engineering/Maintenance', 'Supply Chain', 'ESG/Sustainability']","Excel, Engineering/Maintenance, Supply Chain, ESG/Sustainability",4,EMP_0597,0.994599998,EMP_0602,0.979499996,EMP_0609,0.979399979
EMP_0608,"Executive Assistant M&L, LCS",14,Executive & Legal Administrative Support,"['Excel', 'Supply Chain', 'ESG/Sustainability', 'Finance/Reporting', 'Admin/EA']","Excel, Supply Chain, ESG/Sustainability, Finance/Reporting, Admin/EA",5,EMP_0599,0.971499979,EMP_0582,0.926299989,EMP_0583,0.922299981
EMP_0609,Global Tactical Planner,20,Global Supply Chain Planning,"['Excel', 'Engineering/Maintenance', 'Supply Chain', 'ESG/Sustainability']","Excel, Engineering/Maintenance, Supply Chain, ESG/Sustainability",4,EMP_0602,0.999800026,EMP_0597,0.982900023,EMP_0607,0.979399979
EMP_0610,Administrative Assistant Responsible Care,3,Corporate Admin Support (Office Coordination),['Admin/EA'],Admin/EA,1,EMP_0043,0.915700018,EMP_0536,0.914600015,EMP_0548,0.899200022
EMP_0611,"Manager, Environment and Sustainability",9,Corporate Communications & Sustainability/ESG,"['ESG/Sustainability', 'Communications/PR']","ESG/Sustainability, Communications/PR",2,EMP_0612,0.928300023,EMP_0616,0.92750001,EMP_0046,0.917699993
EMP_0612,"VP, Responsible Care & Operational Excellence",16,Process Safety,"['Engineering/Maintenance', 'Safety/EHS']","Engineering/Maintenance, Safety/EHS",2,EMP_0613,0.938000023,EMP_0611,0.928300023,EMP_0046,0.89349997
EMP_0613,"Director, HSSEQ",16,Process Safety,"['Safety/EHS', 'Audit/SOX', 'Communications/PR']","Safety/EHS, Audit/SOX, Communications/PR",3,EMP_0612,0.938000023,EMP_0614,0.920300007,EMP_0046,0.915300012
EMP_0614,"Director, Process Safety Management",16,Process Safety,"['Engineering/Maintenance', 'Safety/EHS', 'Communications/PR', 'Project Management']","Engineering/Maintenance, Safety/EHS, Communications/PR, Project Management",4,EMP_0613,0.920300007,EMP_0046,0.878300011,EMP_0612,0.87349999
EMP_0615,"Director, Diversity & Inclusion",9,Corporate Communications & Sustainability/ESG,"['ESG/Sustainability', 'Project Management']","ESG/Sustainability, Project Management",2,EMP_0414,0.92110002,EMP_0616,0.904699981,EMP_0618,0.900900006
EMP_0616,"VP, Corporate Sustainability",9,Corporate Communications & Sustainability/ESG,"['ESG/Sustainability', 'Communications/PR', 'Project Management']","ESG/Sustainability, Communications/PR, Project Management",3,EMP_0619,0.952799976,EMP_0618,0.950299978,EMP_0617,0.949899971
EMP_0617,"Director, Corporate Sustainability",9,Corporate Communications & Sustainability/ESG,"['Safety/EHS', 'Supply Chain', 'HR/Payroll', 'ESG/Sustainability']","Safety/EHS, Supply Chain, HR/Payroll, ESG/Sustainability",4,EMP_0618,0.992900014,EMP_0619,0.984300017,EMP_0621,0.965499997
EMP_0618,Director Corporate Sustainability tracked changes,9,Corporate Communications & Sustainability/ESG,"['Safety/EHS', 'Supply Chain', 'HR/Payroll', 'ESG/Sustainability']","Safety/EHS, Supply Chain, HR/Payroll, ESG/Sustainability",4,EMP_0617,0.992900014,EMP_0619,0.984200001,EMP_0621,0.967000008
EMP_0619,"Director, Corporate Sustainability",9,Corporate Communications & Sustainability/ESG,"['Safety/EHS', 'ESG/Sustainability']","Safety/EHS, ESG/Sustainability",2,EMP_0617,0.984300017,EMP_0618,0.984200001,EMP_0621,0.976499975
EMP_0620,Sustainability and Communications Coordinator,9,Corporate Communications & Sustainability/ESG,"['ESG/Sustainability', 'Communications/PR', 'Project Management']","ESG/Sustainability, Communications/PR, Project Management",3,EMP_0241,0.998399973,EMP_0238,0.933200002,EMP_0240,0.928499997
EMP_0621,"Manager, Corporate Sustainability",9,Corporate Communications & Sustainability/ESG,"['Safety/EHS', 'HR/Payroll', 'ESG/Sustainability']","Safety/EHS, HR/Payroll, ESG/Sustainability",3,EMP_0619,0.976499975,EMP_0618,0.967000008,EMP_0617,0.965499997
EMP_0622,Director Sustainability and Associate General Counsel,13,Legal (Corporate Counsel / Transactions),"['Safety/EHS', 'ESG/Sustainability']","Safety/EHS, ESG/Sustainability",2,EMP_0579,0.99879998,EMP_0619,0.943799973,EMP_0617,0.939400017
